,Y
5960,0
3628,1
3973,0
1753,0
2071,1
206,1
721,1
3570,0
1823,1
9353,0
2991,0
5865,1
4847,1
1940,1
5775,1
477,0
1750,0
1623,0
7780,0
7774,0
752,0
5059,1
1300,0
6882,1
3014,1
449,0
9998,1
6297,0
1787,0
8179,0
9378,0
1255,0
9731,0
3929,1
8472,0
9472,0
2943,1
742,0
7460,0
7504,1
4800,1
6394,0
6759,0
9354,0
3005,0
5669,1
2854,1
5800,1
943,0
6960,1
8633,0
4600,0
5162,0
5516,0
1946,0
3311,0
9406,1
5448,1
6169,1
264,0
4431,0
8130,0
9733,0
4487,0
9626,1
2613,1
6447,0
7071,1
4027,1
7281,0
2098,1
3185,0
9866,0
1872,1
7563,1
1989,0
7458,1
3561,1
6588,0
694,0
8089,1
1709,1
8663,1
1976,0
5206,0
1094,1
9156,1
6702,0
1084,1
8357,0
9280,1
3792,1
4932,1
7530,1
9146,0
2787,1
8612,0
903,0
9068,1
6957,0
8929,1
851,1
4077,0
9985,1
4112,0
6848,0
1509,0
9457,1
7822,1
5014,1
1336,0
7890,0
7117,0
9921,0
8479,1
771,0
3469,0
3734,0
5649,0
3319,1
9205,1
8641,0
3920,1
7800,0
591,0
4857,1
9667,0
540,0
745,0
4804,0
3387,0
2700,1
8884,1
5170,1
2866,1
1028,0
6717,1
5445,0
876,0
9965,0
1550,0
7562,1
1404,1
3128,0
1348,1
6463,0
2818,0
2570,1
1414,1
3097,0
5424,0
7713,1
5125,0
16,0
4943,0
4934,1
2072,0
9088,1
9685,0
2189,1
751,1
6911,1
5696,1
3002,0
9526,1
8494,1
825,0
8828,0
5145,1
8505,1
5210,1
9503,0
1778,0
8713,0
9560,0
2357,0
1499,1
580,0
2263,1
3843,0
9570,0
5454,0
9021,0
3637,0
9240,0
6095,0
3114,0
5586,0
9833,0
7638,0
3705,0
4539,0
5196,0
1320,0
3022,1
2870,1
7251,1
9790,1
366,0
9824,0
3654,1
5717,0
5167,0
7000,1
7346,1
9438,1
7913,1
5138,1
9450,0
4890,0
1302,1
9288,0
9425,0
8252,0
678,1
8970,0
8061,1
804,0
6797,0
1819,1
5697,1
693,1
1271,0
7426,1
1422,0
6627,1
8814,1
3386,1
8157,1
1524,0
2904,0
2265,0
2258,0
4309,0
1653,1
4806,1
705,0
686,0
4316,1
9995,1
2554,1
1193,0
8282,0
8122,0
363,1
611,1
1680,0
9031,0
9846,1
9773,0
2744,1
121,1
4528,1
1784,0
8634,1
6875,0
4945,1
1282,0
7358,0
834,0
8655,1
4468,0
6591,1
3712,0
7416,1
7033,0
8990,1
8439,0
522,1
589,1
4154,0
5567,0
2774,0
3681,0
2415,0
4211,0
8032,1
1019,0
4723,0
8087,1
2399,0
1584,1
4475,0
2060,1
9609,1
9518,1
6803,0
2606,1
8580,1
6337,0
1871,1
2772,1
7239,0
8931,1
8063,0
7181,1
9097,0
643,0
8745,0
7796,0
711,1
2371,1
9556,0
9023,1
2514,0
7439,1
803,0
1442,0
2790,0
2987,0
3202,0
5912,1
1874,0
6995,0
1402,1
380,0
4392,1
7872,1
9659,1
5141,1
3141,1
5222,0
8590,0
111,0
5221,0
7748,1
8078,0
544,1
4851,0
6944,1
1761,0
305,1
9781,0
2534,0
2183,0
8473,1
5057,0
8689,0
1220,1
7287,0
1181,0
1090,0
5258,1
8194,0
6611,1
9188,1
9937,0
2201,0
9228,1
8782,1
9488,0
1034,0
208,0
7123,0
9719,0
9514,1
7014,0
6698,1
2896,1
35,1
7222,1
7519,1
2563,1
4949,1
2103,0
4750,1
2673,0
4660,0
547,1
7582,0
8238,0
6953,1
3279,0
5943,1
7065,0
9836,0
6166,1
3726,0
297,0
4693,0
1453,1
369,0
3459,1
5224,0
1933,1
9249,0
5056,1
8785,1
1577,1
7886,1
131,0
5397,0
452,0
1408,0
7759,1
8441,0
4778,0
7200,0
9612,1
6986,0
4338,0
9700,0
8056,0
514,1
2249,0
280,0
233,0
5096,0
5753,1
9873,0
6336,1
5893,0
4830,1
5683,1
1380,1
2601,1
4796,1
6378,0
3861,1
9674,1
2989,0
1605,1
3558,1
8662,0
2061,0
8332,1
7688,1
5383,0
3683,1
2858,0
6260,0
3371,1
2233,1
6050,1
1232,1
1370,1
1583,0
4058,0
9955,0
6616,0
9538,1
525,0
4173,0
4956,1
5139,0
209,0
4718,1
1667,0
9067,0
3039,1
7307,1
3890,0
2136,0
4325,0
9772,0
9669,0
6217,1
819,0
5256,0
5264,1
5197,1
4369,0
328,0
3818,1
1092,0
3394,1
9471,1
4001,1
9636,0
86,0
2428,1
9389,0
5069,1
8523,0
2080,1
9164,0
982,1
2104,0
8876,0
1040,0
9340,1
9006,1
9762,0
1815,0
6683,1
8292,1
6145,1
6427,1
6894,0
3751,0
2093,0
3952,0
9298,0
4590,1
4702,1
6946,0
4271,0
3406,0
2283,1
5115,1
7792,1
1231,0
5859,0
5777,1
7641,1
2361,0
7159,1
2840,1
3963,1
156,0
8997,1
649,0
5305,1
8147,1
6047,1
974,0
3591,1
513,0
389,1
1306,0
5121,0
425,0
7738,1
14,0
6418,1
5024,0
1273,0
5379,0
1585,0
2807,0
7993,0
7423,1
2092,0
7973,0
7179,1
2338,0
5741,1
8137,1
8480,0
1861,0
2333,0
2129,0
2152,0
7384,1
6537,0
4786,0
9875,1
6430,0
8527,0
4727,0
310,0
0,0
155,1
8629,0
2134,0
6275,0
4467,0
7968,1
2655,0
634,0
4715,1
7077,0
8471,1
1459,0
5606,0
8738,1
7488,1
8050,1
9856,0
2116,0
3936,1
6921,0
833,1
7041,0
3001,1
404,0
1311,1
7155,0
9662,0
9657,1
2177,0
3140,0
8759,0
3102,1
9673,0
9120,0
163,1
1368,1
900,0
9932,0
3450,0
7309,0
991,1
3268,1
3299,1
1921,0
667,1
7244,0
4111,0
322,1
5176,0
2862,0
7866,1
7743,1
691,1
6607,0
4771,0
4034,0
8469,0
5879,1
4644,1
5092,1
5997,0
3668,1
6864,0
7027,0
9915,0
9223,1
4940,0
8376,0
8537,1
1298,1
7427,0
6289,0
5417,0
3025,1
5208,1
3906,0
8015,1
9043,0
9960,0
4880,1
2737,0
202,0
2235,0
6193,1
8639,0
6993,1
4239,1
4968,0
3083,0
4250,0
3132,0
8752,1
3059,1
7019,0
9507,1
689,1
3461,0
4784,1
6903,0
7770,0
7609,1
4831,1
6506,0
4452,1
2631,0
9126,1
9125,0
6313,0
1036,0
7343,1
8230,0
3447,0
7348,0
1165,0
2111,0
9,0
6078,0
1191,0
3361,0
3173,1
9869,0
1792,0
9493,0
7849,0
2509,0
1938,1
7059,1
7939,0
1491,0
1644,0
7087,0
7399,1
4304,0
2215,1
6068,0
5365,0
3713,1
8482,1
8495,1
3660,1
7851,1
9947,1
3604,1
7942,0
7783,1
6699,0
3986,1
9859,1
7995,0
8429,0
3487,1
2433,0
9380,1
5573,0
1079,0
2222,0
4899,0
3814,0
2128,0
5405,1
8492,1
2324,0
7464,0
4254,1
7557,0
8806,1
8657,0
5691,1
4128,1
6746,0
9410,0
1922,1
1552,1
4213,1
6783,1
2329,1
1961,0
3606,1
7575,0
699,1
3672,0
4362,1
6514,0
313,0
6442,0
4823,1
884,0
4870,1
9776,1
6121,1
2781,0
5569,0
5708,0
1396,1
212,0
6110,0
5688,1
5553,0
3888,0
4626,1
6857,1
7338,0
3887,0
1891,0
6642,1
586,0
7049,1
6735,0
3639,1
2766,0
7120,0
3489,0
727,0
7233,1
7561,0
2728,1
1270,1
1625,1
8005,1
2275,0
9463,0
1391,1
4224,1
5765,1
4460,1
3031,0
5414,0
7315,1
3273,1
538,1
6754,1
5361,1
5250,1
6948,0
9924,1
703,0
1427,1
8082,1
4243,1
2610,0
4601,1
5506,1
430,0
946,1
81,1
6558,1
3976,0
9016,1
7404,1
8640,1
8853,0
1337,0
2948,0
6721,1
6761,0
6067,1
3608,1
7704,1
3067,0
422,1
9832,0
3068,0
7068,0
9935,0
2802,1
562,0
4762,0
642,1
9458,1
4483,0
9005,0
3182,0
7558,0
5850,1
3026,0
4438,0
4219,1
9976,0
2864,1
3346,0
896,1
2425,1
1892,0
3647,0
1668,0
7781,0
937,1
9359,0
9964,1
7610,1
9811,0
8188,1
8290,1
4324,0
8036,0
3981,1
9987,1
7726,0
9123,0
5763,0
1322,1
3786,1
620,0
9820,0
6176,0
5001,1
9311,0
7135,0
4616,1
143,0
7341,1
3425,0
82,0
9081,0
80,0
823,0
9607,1
4504,0
6790,0
3342,1
4024,1
5654,0
8060,0
7131,0
6838,1
5199,1
4184,1
6219,1
4334,1
3198,1
2468,1
3226,1
8935,0
5563,0
7298,0
1160,0
6522,1
9687,0
8795,0
9358,1
8229,0
2701,0
8104,0
1192,0
1698,0
6312,0
207,1
1838,1
2571,0
932,1
829,1
7957,1
3977,1
8076,1
6255,1
46,0
2259,0
7717,1
5207,0
5128,1
7380,0
57,0
7864,0
6523,0
9134,0
3988,1
735,0
1674,0
7001,1
2689,1
1982,1
7214,0
2831,1
6757,0
450,1
6239,1
7104,1
6213,1
7844,0
8288,0
3270,1
1188,0
6764,0
7116,1
3431,0
1542,0
6146,0
5526,0
5890,1
9341,0
4118,0
2054,0
181,0
5937,1
5318,1
1888,0
4967,1
2792,1
4979,0
5967,1
8275,1
2898,1
9542,0
2370,0
8093,0
8885,0
1035,1
227,1
1180,0
1773,0
6019,0
174,1
7038,1
8883,0
6870,1
8435,0
6578,1
4491,1
9029,1
5811,0
6646,0
821,1
9741,1
2545,1
1890,0
3009,0
5605,0
6124,0
4865,0
7267,0
4426,1
4366,1
204,0
6515,1
2665,0
1145,0
1862,0
9505,1
6745,1
2107,1
2499,1
2170,1
1896,0
8394,1
6658,0
6841,0
405,0
3617,0
1093,1
4071,1
3949,1
4054,1
3316,1
7583,1
1158,0
921,0
8702,1
8392,0
8336,1
8837,0
487,1
4007,1
350,0
475,0
7261,0
2804,0
2929,1
6134,1
871,1
3895,1
3723,0
945,0
7339,0
5916,1
7626,0
6396,1
7304,1
9496,1
8456,0
5537,1
8476,1
1261,0
3633,0
9605,1
4422,0
4631,0
4777,0
520,1
9561,0
3954,1
5587,0
5660,0
1403,0
2596,1
4457,0
1734,0
4782,0
1219,0
1332,0
383,1
5054,0
5866,1
8530,0
9384,1
5662,0
7661,1
2502,1
9250,0
222,0
7513,0
5780,1
8025,1
403,1
2843,0
6266,1
3631,1
6485,0
2780,1
2019,0
6198,1
7417,1
5192,0
6288,1
8959,0
9730,1
3825,1
746,1
2487,1
8664,0
23,1
5437,0
8362,1
2358,0
5511,0
5297,1
5862,1
1030,0
1393,0
3601,1
6303,0
3189,0
1554,0
2467,1
2937,1
3868,0
9453,1
7342,1
7335,1
5129,0
1209,0
3940,1
8555,0
6598,0
9437,0
9702,0
9740,1
9746,0
2902,0
8092,1
5781,0
8335,0
1777,1
8546,0
3810,0
9113,0
9534,0
9601,1
9883,1
3254,0
8896,0
9547,1
1643,0
786,1
1673,0
1751,0
874,0
5465,1
3177,0
2848,1
1764,0
6874,0
7025,0
7923,0
7721,1
9596,1
8998,0
8164,0
1458,1
316,1
9701,0
5515,0
